# Goxel 0.8.0
# One line per voxel
# X Y Z RRGGBB
-1 5 14 663931
-3 6 14 663931
-2 6 14 663931
-1 6 14 663931
-3 7 14 663931
-2 7 14 663931
-1 7 14 663931
0 0 0 9a6b55
1 0 0 9a6b55
2 0 0 9a6b55
3 0 0 9a6b55
4 0 0 9a6b55
5 0 0 9a6b55
6 0 0 9a6b55
7 0 0 9a6b55
8 0 0 9a6b55
9 0 0 9a6b55
0 1 0 9a6b55
1 1 0 9a6b55
2 1 0 9a6b55
3 1 0 9a6b55
4 1 0 9a6b55
5 1 0 9a6b55
6 1 0 9a6b55
7 1 0 9a6b55
8 1 0 9a6b55
9 1 0 9a6b55
0 2 0 9a6b55
1 2 0 9a6b55
2 2 0 9a6b55
3 2 0 9a6b55
4 2 0 9a6b55
5 2 0 9a6b55
6 2 0 9a6b55
7 2 0 9a6b55
8 2 0 9a6b55
9 2 0 9a6b55
0 3 0 9a6b55
1 3 0 9a6b55
2 3 0 9a6b55
3 3 0 9a6b55
4 3 0 9a6b55
5 3 0 9a6b55
6 3 0 9a6b55
7 3 0 9a6b55
8 3 0 9a6b55
9 3 0 9a6b55
0 4 0 9a6b55
1 4 0 9a6b55
2 4 0 9a6b55
3 4 0 9a6b55
4 4 0 9a6b55
5 4 0 9a6b55
6 4 0 9a6b55
7 4 0 9a6b55
8 4 0 9a6b55
9 4 0 9a6b55
0 5 0 9a6b55
1 5 0 9a6b55
2 5 0 9a6b55
3 5 0 9a6b55
4 5 0 9a6b55
5 5 0 9a6b55
6 5 0 9a6b55
7 5 0 9a6b55
8 5 0 9a6b55
9 5 0 9a6b55
9 0 1 9a6b55
9 1 1 9a6b55
9 2 1 9a6b55
9 3 1 9a6b55
9 4 1 9a6b55
0 5 1 9a6b55
1 5 1 9a6b55
2 5 1 9a6b55
3 5 1 9a6b55
4 5 1 9a6b55
5 5 1 9a6b55
6 5 1 9a6b55
7 5 1 9a6b55
8 5 1 9a6b55
9 5 1 9a6b55
9 0 2 9a6b55
9 1 2 9a6b55
9 2 2 9a6b55
9 3 2 9a6b55
9 4 2 9a6b55
0 5 2 9a6b55
1 5 2 9a6b55
2 5 2 9a6b55
3 5 2 9a6b55
4 5 2 9a6b55
5 5 2 9a6b55
6 5 2 9a6b55
7 5 2 9a6b55
8 5 2 9a6b55
9 5 2 9a6b55
9 0 3 9a6b55
9 1 3 9a6b55
9 2 3 9a6b55
9 3 3 9a6b55
9 4 3 9a6b55
0 5 3 9a6b55
1 5 3 9a6b55
2 5 3 9a6b55
3 5 3 9a6b55
4 5 3 9a6b55
5 5 3 9a6b55
6 5 3 9a6b55
7 5 3 9a6b55
8 5 3 9a6b55
9 5 3 9a6b55
9 0 4 9a6b55
9 1 4 9a6b55
9 2 4 9a6b55
9 3 4 9a6b55
9 4 4 9a6b55
0 5 4 9a6b55
1 5 4 9a6b55
8 5 4 9a6b55
9 5 4 9a6b55
9 0 5 9a6b55
9 1 5 9a6b55
9 2 5 9a6b55
9 3 5 9a6b55
9 4 5 9a6b55
0 5 5 9a6b55
1 5 5 9a6b55
8 5 5 9a6b55
9 5 5 9a6b55
9 0 6 9a6b55
9 1 6 9a6b55
9 2 6 9a6b55
9 3 6 9a6b55
2 4 6 9a6b55
3 4 6 9a6b55
4 4 6 9a6b55
5 4 6 9a6b55
6 4 6 9a6b55
7 4 6 9a6b55
9 4 6 9a6b55
0 5 6 9a6b55
1 5 6 9a6b55
2 5 6 9a6b55
3 5 6 9a6b55
4 5 6 9a6b55
5 5 6 9a6b55
6 5 6 9a6b55
7 5 6 9a6b55
8 5 6 9a6b55
9 5 6 9a6b55
9 0 7 9a6b55
9 1 7 9a6b55
9 2 7 9a6b55
9 3 7 9a6b55
9 4 7 9a6b55
0 5 7 9a6b55
1 5 7 9a6b55
2 5 7 9a6b55
3 5 7 9a6b55
4 5 7 9a6b55
5 5 7 9a6b55
6 5 7 9a6b55
7 5 7 9a6b55
8 5 7 9a6b55
9 5 7 9a6b55
8 0 8 663931
9 0 8 663931
10 0 8 663931
8 1 8 663931
9 1 8 663931
10 1 8 663931
8 2 8 663931
9 2 8 663931
10 2 8 663931
8 3 8 663931
9 3 8 663931
10 3 8 663931
0 4 8 663931
1 4 8 663931
2 4 8 663931
3 4 8 663931
4 4 8 663931
5 4 8 663931
6 4 8 663931
7 4 8 663931
8 4 8 663931
9 4 8 663931
10 4 8 663931
0 5 8 9a6b55
1 5 8 9a6b55
2 5 8 9a6b55
3 5 8 9a6b55
4 5 8 9a6b55
5 5 8 9a6b55
6 5 8 9a6b55
7 5 8 9a6b55
8 5 8 663931
9 5 8 663931
10 5 8 663931
8 6 8 663931
9 6 8 663931
10 6 8 663931
8 7 8 663931
9 7 8 663931
10 7 8 663931
8 0 9 663931
8 1 9 663931
8 2 9 663931
8 3 9 663931
0 4 9 663931
1 4 9 663931
2 4 9 663931
3 4 9 663931
4 4 9 663931
5 4 9 663931
6 4 9 663931
7 4 9 663931
8 4 9 663931
0 5 9 9a6b55
1 5 9 9a6b55
2 5 9 9a6b55
3 5 9 9a6b55
4 5 9 9a6b55
5 5 9 9a6b55
6 5 9 9a6b55
7 5 9 9a6b55
8 5 9 663931
8 6 9 663931
8 7 9 663931
7 0 10 663931
8 0 10 663931
7 1 10 663931
8 1 10 663931
7 2 10 663931
8 2 10 663931
7 3 10 663931
8 3 10 663931
0 4 10 663931
1 4 10 663931
2 4 10 663931
3 4 10 663931
4 4 10 663931
5 4 10 663931
6 4 10 663931
7 4 10 663931
8 4 10 663931
0 5 10 9a6b55
1 5 10 9a6b55
2 5 10 9a6b55
3 5 10 9a6b55
4 5 10 9a6b55
5 5 10 9a6b55
6 5 10 663931
7 5 10 663931
8 5 10 663931
6 6 10 663931
7 6 10 663931
8 6 10 663931
6 7 10 663931
7 7 10 663931
8 7 10 663931
6 0 11 663931
6 1 11 663931
6 2 11 663931
6 3 11 663931
0 4 11 663931
1 4 11 663931
2 4 11 663931
3 4 11 663931
4 4 11 663931
5 4 11 663931
6 4 11 663931
0 5 11 9a6b55
1 5 11 9a6b55
2 5 11 9a6b55
3 5 11 9a6b55
4 5 11 9a6b55
5 5 11 9a6b55
6 5 11 663931
6 6 11 663931
6 7 11 663931
5 0 12 663931
6 0 12 663931
5 1 12 663931
6 1 12 663931
5 2 12 663931
6 2 12 663931
5 3 12 663931
6 3 12 663931
0 4 12 663931
1 4 12 663931
2 4 12 663931
3 4 12 663931
4 4 12 663931
5 4 12 663931
6 4 12 663931
0 5 12 9a6b55
1 5 12 9a6b55
2 5 12 9a6b55
3 5 12 9a6b55
4 5 12 663931
5 5 12 663931
6 5 12 663931
4 6 12 663931
5 6 12 663931
6 6 12 663931
4 7 12 663931
5 7 12 663931
6 7 12 663931
4 0 13 663931
4 1 13 663931
4 2 13 663931
4 3 13 663931
0 4 13 663931
1 4 13 663931
2 4 13 663931
3 4 13 663931
4 4 13 663931
0 5 13 9a6b55
1 5 13 9a6b55
2 5 13 9a6b55
3 5 13 9a6b55
4 5 13 663931
4 6 13 663931
4 7 13 663931
0 0 14 663931
1 0 14 663931
2 0 14 663931
3 0 14 663931
4 0 14 663931
0 1 14 663931
1 1 14 663931
2 1 14 663931
3 1 14 663931
4 1 14 663931
0 2 14 663931
1 2 14 663931
2 2 14 663931
3 2 14 663931
4 2 14 663931
0 3 14 663931
1 3 14 663931
2 3 14 663931
3 3 14 663931
4 3 14 663931
0 4 14 663931
1 4 14 663931
2 4 14 663931
3 4 14 663931
4 4 14 663931
0 5 14 663931
1 5 14 663931
2 5 14 663931
3 5 14 663931
4 5 14 663931
0 6 14 663931
1 6 14 663931
2 6 14 663931
3 6 14 663931
4 6 14 663931
0 7 14 663931
1 7 14 663931
2 7 14 663931
3 7 14 663931
4 7 14 663931
