# Goxel 0.8.0
# One line per voxel
# X Y Z RRGGBB
-8 7 8 663931
-7 7 8 663931
-9 8 8 663931
-8 8 8 663931
-7 8 8 663931
-9 9 8 663931
-8 9 8 663931
-7 9 8 663931
-9 10 8 663931
-8 10 8 663931
-7 10 8 663931
-9 11 8 663931
-8 11 8 663931
-7 11 8 663931
-9 12 8 663931
-8 12 8 663931
-7 12 8 663931
-6 12 8 9a6b55
-5 12 8 9a6b55
-4 12 8 9a6b55
-3 12 8 9a6b55
-2 12 8 9a6b55
-1 12 8 9a6b55
-7 0 9 663931
-7 1 9 663931
-7 2 9 663931
-7 3 9 663931
-7 4 9 663931
-7 5 9 663931
-7 6 9 663931
-7 7 9 663931
-7 8 9 663931
-7 9 9 663931
-7 10 9 663931
-7 11 9 663931
-7 12 9 663931
-6 12 9 9a6b55
-5 12 9 9a6b55
-4 12 9 9a6b55
-3 12 9 9a6b55
-2 12 9 9a6b55
-1 12 9 9a6b55
-7 0 10 663931
-6 0 10 663931
-5 0 10 663931
-7 1 10 663931
-6 1 10 663931
-5 1 10 663931
-7 2 10 663931
-6 2 10 663931
-5 2 10 663931
-7 3 10 663931
-6 3 10 663931
-5 3 10 663931
-7 4 10 663931
-6 4 10 663931
-5 4 10 663931
-7 5 10 663931
-6 5 10 663931
-5 5 10 663931
-7 6 10 663931
-6 6 10 663931
-5 6 10 663931
-7 7 10 663931
-6 7 10 663931
-5 7 10 663931
-7 8 10 663931
-6 8 10 663931
-5 8 10 663931
-7 9 10 663931
-6 9 10 663931
-5 9 10 663931
-7 10 10 663931
-6 10 10 663931
-5 10 10 663931
-7 11 10 663931
-6 11 10 663931
-5 11 10 663931
-7 12 10 663931
-6 12 10 663931
-5 12 10 663931
-4 12 10 9a6b55
-3 12 10 9a6b55
-2 12 10 9a6b55
-1 12 10 9a6b55
-5 0 11 663931
-5 1 11 663931
-5 2 11 663931
-5 3 11 663931
-5 4 11 663931
-5 5 11 663931
-5 6 11 663931
-5 7 11 663931
-5 8 11 663931
-5 9 11 663931
-5 10 11 663931
-5 11 11 663931
-5 12 11 663931
-4 12 11 9a6b55
-3 12 11 9a6b55
-2 12 11 9a6b55
-1 12 11 9a6b55
-5 0 12 663931
-4 0 12 663931
-3 0 12 663931
-5 1 12 663931
-4 1 12 663931
-3 1 12 663931
-5 2 12 663931
-4 2 12 663931
-3 2 12 663931
-5 3 12 663931
-4 3 12 663931
-3 3 12 663931
-5 4 12 663931
-4 4 12 663931
-3 4 12 663931
-5 5 12 663931
-4 5 12 663931
-3 5 12 663931
-5 6 12 663931
-4 6 12 663931
-3 6 12 663931
-5 7 12 663931
-4 7 12 663931
-3 7 12 663931
-5 8 12 663931
-4 8 12 663931
-3 8 12 663931
-5 9 12 663931
-4 9 12 663931
-3 9 12 663931
-5 10 12 663931
-4 10 12 663931
-3 10 12 663931
-5 11 12 663931
-4 11 12 663931
-3 11 12 663931
-5 12 12 663931
-4 12 12 663931
-3 12 12 663931
-2 12 12 9a6b55
-1 12 12 9a6b55
-3 0 13 663931
-3 1 13 663931
-3 2 13 663931
-3 3 13 663931
-3 4 13 663931
-3 5 13 663931
-3 6 13 663931
-3 7 13 663931
-3 8 13 663931
-3 9 13 663931
-3 10 13 663931
-3 11 13 663931
-3 12 13 663931
-2 12 13 9a6b55
-1 12 13 9a6b55
-3 0 14 663931
-2 0 14 663931
-1 0 14 663931
-3 1 14 663931
-2 1 14 663931
-1 1 14 663931
-3 2 14 663931
-2 2 14 663931
-1 2 14 663931
-3 3 14 663931
-2 3 14 663931
-1 3 14 663931
-3 4 14 663931
-2 4 14 663931
-1 4 14 663931
-3 5 14 663931
-2 5 14 663931
-1 5 14 663931
-3 6 14 663931
-2 6 14 663931
-1 6 14 663931
-3 7 14 663931
-2 7 14 663931
-1 7 14 663931
-3 8 14 663931
-2 8 14 663931
-1 8 14 663931
-3 9 14 663931
-2 9 14 663931
-1 9 14 663931
-3 10 14 663931
-2 10 14 663931
-1 10 14 663931
-3 11 14 663931
-2 11 14 663931
-1 11 14 663931
-3 12 14 663931
-2 12 14 663931
-1 12 14 663931
0 0 0 9a6b55
1 0 0 9a6b55
2 0 0 9a6b55
3 0 0 9a6b55
4 0 0 9a6b55
5 0 0 9a6b55
6 0 0 9a6b55
7 0 0 9a6b55
8 0 0 9a6b55
9 0 0 9a6b55
0 1 0 9a6b55
1 1 0 9a6b55
2 1 0 9a6b55
3 1 0 9a6b55
4 1 0 9a6b55
5 1 0 9a6b55
6 1 0 9a6b55
7 1 0 9a6b55
8 1 0 9a6b55
9 1 0 9a6b55
0 2 0 9a6b55
1 2 0 9a6b55
2 2 0 9a6b55
3 2 0 9a6b55
4 2 0 9a6b55
5 2 0 9a6b55
6 2 0 9a6b55
7 2 0 9a6b55
8 2 0 9a6b55
9 2 0 9a6b55
0 3 0 9a6b55
1 3 0 9a6b55
2 3 0 9a6b55
3 3 0 9a6b55
4 3 0 9a6b55
5 3 0 9a6b55
6 3 0 9a6b55
7 3 0 9a6b55
8 3 0 9a6b55
9 3 0 9a6b55
0 4 0 9a6b55
1 4 0 9a6b55
2 4 0 9a6b55
3 4 0 9a6b55
4 4 0 9a6b55
5 4 0 9a6b55
6 4 0 9a6b55
7 4 0 9a6b55
8 4 0 9a6b55
9 4 0 9a6b55
0 5 0 9a6b55
1 5 0 9a6b55
2 5 0 9a6b55
3 5 0 9a6b55
4 5 0 9a6b55
5 5 0 9a6b55
6 5 0 9a6b55
7 5 0 9a6b55
8 5 0 9a6b55
9 5 0 9a6b55
0 6 0 9a6b55
1 6 0 9a6b55
2 6 0 9a6b55
3 6 0 9a6b55
4 6 0 9a6b55
5 6 0 9a6b55
6 6 0 9a6b55
7 6 0 9a6b55
8 6 0 9a6b55
9 6 0 9a6b55
0 7 0 9a6b55
1 7 0 9a6b55
2 7 0 9a6b55
3 7 0 9a6b55
4 7 0 9a6b55
5 7 0 9a6b55
6 7 0 9a6b55
7 7 0 9a6b55
8 7 0 9a6b55
9 7 0 9a6b55
0 8 0 9a6b55
1 8 0 9a6b55
2 8 0 9a6b55
3 8 0 9a6b55
4 8 0 9a6b55
5 8 0 9a6b55
6 8 0 9a6b55
7 8 0 9a6b55
8 8 0 9a6b55
9 8 0 9a6b55
0 9 0 9a6b55
1 9 0 9a6b55
2 9 0 9a6b55
3 9 0 9a6b55
4 9 0 9a6b55
5 9 0 9a6b55
6 9 0 9a6b55
7 9 0 9a6b55
8 9 0 9a6b55
9 9 0 9a6b55
0 10 0 9a6b55
1 10 0 9a6b55
2 10 0 9a6b55
3 10 0 9a6b55
4 10 0 9a6b55
5 10 0 9a6b55
6 10 0 9a6b55
7 10 0 9a6b55
8 10 0 9a6b55
9 10 0 9a6b55
0 11 0 9a6b55
1 11 0 9a6b55
2 11 0 9a6b55
3 11 0 9a6b55
4 11 0 9a6b55
5 11 0 9a6b55
6 11 0 9a6b55
7 11 0 9a6b55
8 11 0 9a6b55
9 11 0 9a6b55
0 12 0 9a6b55
1 12 0 9a6b55
2 12 0 9a6b55
3 12 0 9a6b55
4 12 0 9a6b55
5 12 0 9a6b55
6 12 0 9a6b55
7 12 0 9a6b55
8 12 0 9a6b55
9 12 0 9a6b55
9 0 1 9a6b55
9 1 1 9a6b55
9 2 1 9a6b55
9 3 1 9a6b55
9 4 1 9a6b55
9 5 1 9a6b55
9 6 1 9a6b55
9 7 1 9a6b55
9 8 1 9a6b55
9 9 1 9a6b55
9 10 1 9a6b55
9 11 1 9a6b55
0 12 1 9a6b55
1 12 1 9a6b55
2 12 1 9a6b55
3 12 1 9a6b55
4 12 1 9a6b55
5 12 1 9a6b55
6 12 1 9a6b55
7 12 1 9a6b55
8 12 1 9a6b55
9 12 1 9a6b55
9 0 2 9a6b55
9 1 2 9a6b55
9 2 2 9a6b55
9 3 2 9a6b55
9 4 2 9a6b55
9 5 2 9a6b55
9 6 2 9a6b55
9 7 2 9a6b55
9 8 2 9a6b55
9 9 2 9a6b55
9 10 2 9a6b55
9 11 2 9a6b55
0 12 2 9a6b55
1 12 2 9a6b55
2 12 2 9a6b55
3 12 2 9a6b55
4 12 2 9a6b55
5 12 2 9a6b55
6 12 2 9a6b55
7 12 2 9a6b55
8 12 2 9a6b55
9 12 2 9a6b55
9 0 3 9a6b55
9 1 3 9a6b55
9 2 3 9a6b55
9 3 3 9a6b55
9 4 3 9a6b55
9 5 3 9a6b55
9 6 3 9a6b55
9 7 3 9a6b55
9 8 3 9a6b55
9 9 3 9a6b55
9 10 3 9a6b55
9 11 3 9a6b55
0 12 3 9a6b55
1 12 3 9a6b55
2 12 3 9a6b55
3 12 3 9a6b55
4 12 3 9a6b55
5 12 3 9a6b55
6 12 3 9a6b55
7 12 3 9a6b55
8 12 3 9a6b55
9 12 3 9a6b55
9 0 4 9a6b55
9 1 4 9a6b55
9 2 4 9a6b55
9 3 4 9a6b55
9 4 4 9a6b55
9 5 4 9a6b55
9 6 4 9a6b55
9 7 4 9a6b55
9 8 4 9a6b55
9 9 4 9a6b55
9 10 4 9a6b55
9 11 4 9a6b55
0 12 4 9a6b55
1 12 4 9a6b55
2 12 4 9a6b55
3 12 4 9a6b55
4 12 4 9a6b55
5 12 4 9a6b55
6 12 4 9a6b55
7 12 4 9a6b55
8 12 4 9a6b55
9 12 4 9a6b55
9 0 5 9a6b55
9 1 5 9a6b55
9 2 5 9a6b55
9 3 5 9a6b55
9 4 5 9a6b55
9 5 5 9a6b55
9 6 5 9a6b55
9 7 5 9a6b55
9 8 5 9a6b55
9 9 5 9a6b55
9 10 5 9a6b55
9 11 5 9a6b55
0 12 5 9a6b55
1 12 5 9a6b55
2 12 5 9a6b55
3 12 5 9a6b55
4 12 5 9a6b55
5 12 5 9a6b55
6 12 5 9a6b55
7 12 5 9a6b55
8 12 5 9a6b55
9 12 5 9a6b55
9 0 6 9a6b55
9 1 6 9a6b55
9 2 6 9a6b55
9 3 6 9a6b55
9 4 6 9a6b55
9 5 6 9a6b55
9 6 6 9a6b55
9 7 6 9a6b55
9 8 6 9a6b55
9 9 6 9a6b55
9 10 6 9a6b55
9 11 6 9a6b55
0 12 6 9a6b55
1 12 6 9a6b55
2 12 6 9a6b55
3 12 6 9a6b55
4 12 6 9a6b55
5 12 6 9a6b55
6 12 6 9a6b55
7 12 6 9a6b55
8 12 6 9a6b55
9 12 6 9a6b55
9 0 7 9a6b55
9 1 7 9a6b55
9 2 7 9a6b55
9 3 7 9a6b55
9 4 7 9a6b55
9 5 7 9a6b55
9 6 7 9a6b55
9 7 7 9a6b55
9 8 7 9a6b55
9 9 7 9a6b55
9 10 7 9a6b55
9 11 7 9a6b55
0 12 7 9a6b55
1 12 7 9a6b55
2 12 7 9a6b55
3 12 7 9a6b55
4 12 7 9a6b55
5 12 7 9a6b55
6 12 7 9a6b55
7 12 7 9a6b55
8 12 7 9a6b55
9 12 7 9a6b55
8 0 8 663931
9 0 8 663931
10 0 8 663931
8 1 8 663931
9 1 8 663931
10 1 8 663931
8 2 8 663931
9 2 8 663931
10 2 8 663931
8 3 8 663931
9 3 8 663931
10 3 8 663931
8 4 8 663931
9 4 8 663931
10 4 8 663931
8 5 8 663931
9 5 8 663931
10 5 8 663931
8 6 8 663931
9 6 8 663931
10 6 8 663931
8 7 8 663931
9 7 8 663931
10 7 8 663931
8 8 8 663931
9 8 8 663931
10 8 8 663931
8 9 8 663931
9 9 8 663931
10 9 8 663931
8 10 8 663931
9 10 8 663931
10 10 8 663931
8 11 8 663931
9 11 8 663931
10 11 8 663931
0 12 8 9a6b55
1 12 8 9a6b55
2 12 8 9a6b55
3 12 8 9a6b55
4 12 8 9a6b55
5 12 8 9a6b55
6 12 8 9a6b55
7 12 8 9a6b55
8 12 8 663931
9 12 8 663931
10 12 8 663931
8 0 9 663931
8 1 9 663931
8 2 9 663931
8 3 9 663931
8 4 9 663931
8 5 9 663931
8 6 9 663931
8 7 9 663931
8 8 9 663931
8 9 9 663931
8 10 9 663931
8 11 9 663931
0 12 9 9a6b55
1 12 9 9a6b55
2 12 9 9a6b55
3 12 9 9a6b55
4 12 9 9a6b55
5 12 9 9a6b55
6 12 9 9a6b55
7 12 9 9a6b55
8 12 9 663931
6 0 10 663931
7 0 10 663931
8 0 10 663931
6 1 10 663931
7 1 10 663931
8 1 10 663931
6 2 10 663931
7 2 10 663931
8 2 10 663931
6 3 10 663931
7 3 10 663931
8 3 10 663931
6 4 10 663931
7 4 10 663931
8 4 10 663931
6 5 10 663931
7 5 10 663931
8 5 10 663931
6 6 10 663931
7 6 10 663931
8 6 10 663931
6 7 10 663931
7 7 10 663931
8 7 10 663931
6 8 10 663931
7 8 10 663931
8 8 10 663931
6 9 10 663931
7 9 10 663931
8 9 10 663931
6 10 10 663931
7 10 10 663931
8 10 10 663931
6 11 10 663931
7 11 10 663931
8 11 10 663931
0 12 10 9a6b55
1 12 10 9a6b55
2 12 10 9a6b55
3 12 10 9a6b55
4 12 10 9a6b55
5 12 10 9a6b55
6 12 10 663931
7 12 10 663931
8 12 10 663931
6 0 11 663931
6 1 11 663931
6 2 11 663931
6 3 11 663931
6 4 11 663931
6 5 11 663931
6 6 11 663931
6 7 11 663931
6 8 11 663931
6 9 11 663931
6 10 11 663931
6 11 11 663931
0 12 11 9a6b55
1 12 11 9a6b55
2 12 11 9a6b55
3 12 11 9a6b55
4 12 11 9a6b55
5 12 11 9a6b55
6 12 11 663931
4 0 12 663931
5 0 12 663931
6 0 12 663931
4 1 12 663931
5 1 12 663931
6 1 12 663931
4 2 12 663931
5 2 12 663931
6 2 12 663931
4 3 12 663931
5 3 12 663931
6 3 12 663931
4 4 12 663931
5 4 12 663931
6 4 12 663931
4 5 12 663931
5 5 12 663931
6 5 12 663931
4 6 12 663931
5 6 12 663931
6 6 12 663931
4 7 12 663931
5 7 12 663931
6 7 12 663931
4 8 12 663931
5 8 12 663931
6 8 12 663931
4 9 12 663931
5 9 12 663931
6 9 12 663931
4 10 12 663931
5 10 12 663931
6 10 12 663931
4 11 12 663931
5 11 12 663931
6 11 12 663931
0 12 12 9a6b55
1 12 12 9a6b55
2 12 12 9a6b55
3 12 12 9a6b55
4 12 12 663931
5 12 12 663931
6 12 12 663931
4 0 13 663931
4 1 13 663931
4 2 13 663931
4 3 13 663931
4 4 13 663931
4 5 13 663931
4 6 13 663931
4 7 13 663931
4 8 13 663931
4 9 13 663931
4 10 13 663931
4 11 13 663931
0 12 13 9a6b55
1 12 13 9a6b55
2 12 13 9a6b55
3 12 13 9a6b55
4 12 13 663931
0 0 14 663931
1 0 14 663931
2 0 14 663931
3 0 14 663931
4 0 14 663931
0 1 14 663931
1 1 14 663931
2 1 14 663931
3 1 14 663931
4 1 14 663931
0 2 14 663931
1 2 14 663931
2 2 14 663931
3 2 14 663931
4 2 14 663931
0 3 14 663931
1 3 14 663931
2 3 14 663931
3 3 14 663931
4 3 14 663931
0 4 14 663931
1 4 14 663931
2 4 14 663931
3 4 14 663931
4 4 14 663931
0 5 14 663931
1 5 14 663931
2 5 14 663931
3 5 14 663931
4 5 14 663931
0 6 14 663931
1 6 14 663931
2 6 14 663931
3 6 14 663931
4 6 14 663931
0 7 14 663931
1 7 14 663931
2 7 14 663931
3 7 14 663931
4 7 14 663931
0 8 14 663931
1 8 14 663931
2 8 14 663931
3 8 14 663931
4 8 14 663931
0 9 14 663931
1 9 14 663931
2 9 14 663931
3 9 14 663931
4 9 14 663931
0 10 14 663931
1 10 14 663931
2 10 14 663931
3 10 14 663931
4 10 14 663931
0 11 14 663931
1 11 14 663931
2 11 14 663931
3 11 14 663931
4 11 14 663931
0 12 14 663931
1 12 14 663931
2 12 14 663931
3 12 14 663931
4 12 14 663931
-4 -10 16 9a6b55
-3 -10 16 9a6b55
-2 -10 16 9a6b55
-1 -10 16 9a6b55
-4 -9 16 9a6b55
-3 -9 16 9a6b55
-2 -9 16 9a6b55
-1 -9 16 9a6b55
-4 -8 16 9a6b55
-4 -7 16 9a6b55
-4 -6 16 9a6b55
-4 -5 16 9a6b55
-4 -4 16 9a6b55
-4 -3 16 9a6b55
-4 -2 16 9a6b55
-3 -2 16 9a6b55
-2 -2 16 9a6b55
-1 -2 16 9a6b55
-4 -10 17 9a6b55
-3 -10 17 9a6b55
-2 -10 17 9a6b55
-1 -10 17 9a6b55
-4 -9 17 9a6b55
-3 -9 17 9a6b55
-2 -9 17 9a6b55
-1 -9 17 9a6b55
-4 -8 17 9a6b55
-4 -7 17 9a6b55
-4 -6 17 9a6b55
-4 -5 17 9a6b55
-4 -4 17 9a6b55
-4 -3 17 9a6b55
-4 -2 17 9a6b55
-3 -2 17 9a6b55
-2 -2 17 9a6b55
-1 -2 17 9a6b55
-4 -10 18 9a6b55
-3 -10 18 9a6b55
-4 -9 18 9a6b55
-3 -9 18 9a6b55
-2 -9 18 beb842
-1 -9 18 5da5b4
-3 -8 18 5da4b3
-3 -7 18 ab3231
-4 -6 18 9a6b55
-3 -6 18 9a6b55
-3 -5 18 bdb742
-3 -4 18 5da4b3
-4 -3 18 9a6b55
-3 -3 18 9a6b55
-2 -3 18 5da4b3
-1 -3 18 bdb742
-4 -2 18 9a6b55
-3 -2 18 9a6b55
-4 -10 19 9a6b55
-3 -10 19 9a6b55
-4 -9 19 9a6b55
-3 -9 19 9a6b55
-2 -9 19 5da5b4
-1 -9 19 ac3131
-3 -8 19 ab3231
-3 -7 19 bdb742
-4 -6 19 9a6b55
-3 -6 19 9a6b55
-3 -5 19 ab3231
-3 -4 19 ab3231
-4 -3 19 9a6b55
-3 -3 19 9a6b55
-2 -3 19 71af45
-1 -3 19 ab3231
-4 -2 19 9a6b55
-3 -2 19 9a6b55
-4 -10 20 9a6b55
-3 -10 20 9a6b55
-4 -9 20 9a6b55
-3 -9 20 9a6b55
-2 -9 20 ac3131
-1 -9 20 98e44f
-3 -8 20 71af45
-3 -7 20 ab3231
-4 -6 20 9a6b55
-3 -6 20 9a6b55
-3 -5 20 5da5b3
-3 -4 20 bdb742
-4 -3 20 9a6b55
-3 -3 20 9a6b55
-2 -3 20 ab3231
-1 -3 20 5da5b3
-4 -2 20 9a6b55
-3 -2 20 9a6b55
-4 -10 21 9a6b55
-3 -10 21 9a6b55
-4 -9 21 9a6b55
-3 -9 21 9a6b55
-2 -9 21 98e44f
-1 -9 21 5da5b4
-3 -8 21 ab3231
-3 -7 21 bdb742
-4 -6 21 9a6b55
-3 -6 21 9a6b55
-3 -5 21 71af45
-3 -4 21 ab3231
-4 -3 21 9a6b55
-3 -3 21 9a6b55
-2 -3 21 bdb742
-1 -3 21 71af45
-4 -2 21 9a6b55
-3 -2 21 9a6b55
-4 -10 22 9a6b55
-3 -10 22 9a6b55
-4 -9 22 9a6b55
-3 -9 22 9a6b55
-2 -9 22 5da5b4
-1 -9 22 beb842
-3 -8 22 5da4b3
-3 -7 22 ab3231
-4 -6 22 9a6b55
-3 -6 22 9a6b55
-3 -5 22 5da4b3
-3 -4 22 bdb742
-4 -3 22 9a6b55
-3 -3 22 9a6b55
-2 -3 22 5da5b3
-1 -3 22 ab3231
-4 -2 22 9a6b55
-3 -2 22 9a6b55
-4 -10 23 9a6b55
-3 -10 23 9a6b55
-2 -10 23 9a6b55
-1 -10 23 9a6b55
-4 -9 23 9a6b55
-3 -9 23 9a6b55
-2 -9 23 9a6b55
-1 -9 23 9a6b55
-4 -8 23 9a6b55
-3 -8 23 9a6b55
-4 -7 23 9a6b55
-3 -7 23 9a6b55
-4 -6 23 9a6b55
-3 -6 23 9a6b55
-4 -5 23 9a6b55
-3 -5 23 9a6b55
-4 -4 23 9a6b55
-3 -4 23 9a6b55
-4 -3 23 9a6b55
-3 -3 23 9a6b55
-2 -3 23 9a6b55
-1 -3 23 9a6b55
-4 -2 23 9a6b55
-3 -2 23 9a6b55
-2 -2 23 9a6b55
-1 -2 23 9a6b55
-4 -10 24 9a6b55
-3 -10 24 9a6b55
-2 -10 24 9a6b55
-1 -10 24 9a6b55
-4 -9 24 9a6b55
-3 -9 24 9a6b55
-2 -9 24 9a6b55
-1 -9 24 9a6b55
-4 -8 24 9a6b55
-3 -8 24 9a6b55
-4 -7 24 9a6b55
-3 -7 24 9a6b55
-4 -6 24 9a6b55
-3 -6 24 9a6b55
-4 -5 24 9a6b55
-3 -5 24 9a6b55
-4 -4 24 9a6b55
-3 -4 24 9a6b55
-4 -3 24 9a6b55
-3 -3 24 9a6b55
-2 -3 24 9a6b55
-1 -3 24 9a6b55
-4 -2 24 9a6b55
-3 -2 24 9a6b55
-2 -2 24 9a6b55
-1 -2 24 9a6b55
-4 -10 25 663931
-3 -10 25 663931
-2 -10 25 663931
-1 -10 25 663931
-4 -9 25 663931
-3 -9 25 663931
-2 -9 25 663931
-1 -9 25 663931
-4 -8 25 663931
-3 -8 25 663931
-2 -8 25 663931
-1 -8 25 663931
-4 -7 25 663931
-3 -7 25 663931
-2 -7 25 663931
-1 -7 25 663931
-4 -6 25 663931
-3 -6 25 663931
-2 -6 25 663931
-1 -6 25 663931
-4 -5 25 663931
-3 -5 25 663931
-2 -5 25 663931
-1 -5 25 663931
-4 -4 25 663931
-3 -4 25 663931
-2 -4 25 663931
-1 -4 25 663931
-4 -3 25 663931
-3 -3 25 663931
-2 -3 25 663931
-1 -3 25 663931
-4 -2 25 663931
-3 -2 25 663931
-2 -2 25 663931
-1 -2 25 663931
-3 -9 26 663931
-2 -9 26 663931
-1 -9 26 663931
-3 -8 26 663931
-2 -8 26 663931
-1 -8 26 663931
-3 -7 26 663931
-2 -7 26 663931
-1 -7 26 663931
-3 -6 26 663931
-2 -6 26 663931
-1 -6 26 663931
-3 -5 26 663931
-2 -5 26 663931
-1 -5 26 663931
-3 -4 26 663931
-2 -4 26 663931
-1 -4 26 663931
-3 -3 26 663931
-2 -3 26 663931
-1 -3 26 663931
-2 -8 27 663931
-1 -8 27 663931
-2 -7 27 663931
-1 -7 27 663931
-2 -6 27 663931
-1 -6 27 663931
-2 -5 27 663931
-1 -5 27 663931
-2 -4 27 663931
-1 -4 27 663931
-1 -7 28 663931
-1 -6 28 663931
-1 -5 28 663931
0 -10 16 9a6b55
1 -10 16 9a6b55
2 -10 16 9a6b55
3 -10 16 9a6b55
4 -10 16 9a6b55
5 -10 16 9a6b55
0 -9 16 9a6b55
1 -9 16 9a6b55
2 -9 16 9a6b55
3 -9 16 9a6b55
4 -9 16 9a6b55
5 -9 16 9a6b55
5 -8 16 9a6b55
5 -7 16 9a6b55
5 -6 16 9a6b55
5 -5 16 9a6b55
5 -4 16 9a6b55
5 -3 16 9a6b55
0 -2 16 9a6b55
1 -2 16 9a6b55
2 -2 16 9a6b55
3 -2 16 9a6b55
4 -2 16 9a6b55
5 -2 16 9a6b55
0 -10 17 9a6b55
1 -10 17 9a6b55
2 -10 17 9a6b55
3 -10 17 9a6b55
4 -10 17 9a6b55
5 -10 17 9a6b55
0 -9 17 9a6b55
1 -9 17 9a6b55
2 -9 17 9a6b55
3 -9 17 9a6b55
4 -9 17 9a6b55
5 -9 17 9a6b55
5 -8 17 9a6b55
5 -7 17 9a6b55
5 -6 17 9a6b55
5 -5 17 9a6b55
5 -4 17 9a6b55
5 -3 17 9a6b55
0 -2 17 9a6b55
1 -2 17 9a6b55
2 -2 17 9a6b55
3 -2 17 9a6b55
4 -2 17 9a6b55
5 -2 17 9a6b55
0 -10 18 9a6b55
1 -10 18 9a6b55
4 -10 18 9a6b55
5 -10 18 9a6b55
0 -9 18 9a6b55
1 -9 18 9a6b55
2 -9 18 71af46
3 -9 18 5fcce3
4 -9 18 9a6b55
5 -9 18 9a6b55
4 -8 18 5da4b3
4 -7 18 71af45
4 -6 18 9a6b55
5 -6 18 9a6b55
4 -5 18 bdb742
4 -4 18 5da4b3
0 -3 18 9a6b55
1 -3 18 9a6b55
2 -3 18 5da4b3
3 -3 18 bdb742
4 -3 18 9a6b55
5 -3 18 9a6b55
0 -2 18 9a6b55
1 -2 18 9a6b55
4 -2 18 9a6b55
5 -2 18 9a6b55
0 -10 19 9a6b55
1 -10 19 9a6b55
4 -10 19 9a6b55
5 -10 19 9a6b55
0 -9 19 9a6b55
1 -9 19 9a6b55
2 -9 19 ac3131
3 -9 19 71af45
4 -9 19 9a6b55
5 -9 19 9a6b55
4 -8 19 bdb742
4 -7 19 5da4b3
4 -6 19 9a6b55
5 -6 19 9a6b55
4 -5 19 ab3231
4 -4 19 bdb742
0 -3 19 9a6b55
1 -3 19 9a6b55
2 -3 19 71af45
3 -3 19 ab3232
4 -3 19 9a6b55
5 -3 19 9a6b55
0 -2 19 9a6b55
1 -2 19 9a6b55
4 -2 19 9a6b55
5 -2 19 9a6b55
0 -10 20 9a6b55
1 -10 20 9a6b55
4 -10 20 9a6b55
5 -10 20 9a6b55
0 -9 20 9a6b55
1 -9 20 9a6b55
2 -9 20 beb842
3 -9 20 ac3131
4 -9 20 9a6b55
5 -9 20 9a6b55
4 -8 20 ab3231
4 -7 20 bdb742
4 -6 20 9a6b55
5 -6 20 9a6b55
4 -5 20 bdb742
4 -4 20 5da4b3
0 -3 20 9a6b55
1 -3 20 9a6b55
2 -3 20 ab3231
3 -3 20 5da4b3
4 -3 20 9a6b55
5 -3 20 9a6b55
0 -2 20 9a6b55
1 -2 20 9a6b55
4 -2 20 9a6b55
5 -2 20 9a6b55
0 -10 21 9a6b55
1 -10 21 9a6b55
4 -10 21 9a6b55
5 -10 21 9a6b55
0 -9 21 9a6b55
1 -9 21 9a6b55
2 -9 21 5da5b4
3 -9 21 98e44f
4 -9 21 9a6b55
5 -9 21 9a6b55
4 -8 21 bdb742
4 -7 21 5da4b3
4 -6 21 9a6b55
5 -6 21 9a6b55
4 -5 21 ab3231
4 -4 21 71af45
0 -3 21 9a6b55
1 -3 21 9a6b55
2 -3 21 bdb742
3 -3 21 71af45
4 -3 21 9a6b55
5 -3 21 9a6b55
0 -2 21 9a6b55
1 -2 21 9a6b55
4 -2 21 9a6b55
5 -2 21 9a6b55
0 -10 22 9a6b55
1 -10 22 9a6b55
4 -10 22 9a6b55
5 -10 22 9a6b55
0 -9 22 9a6b55
1 -9 22 9a6b55
2 -9 22 ac3131
3 -9 22 5da5b4
4 -9 22 9a6b55
5 -9 22 9a6b55
4 -8 22 5da4b3
4 -7 22 ab3232
4 -6 22 9a6b55
5 -6 22 9a6b55
4 -5 22 5da4b3
4 -4 22 ab3231
0 -3 22 9a6b55
1 -3 22 9a6b55
2 -3 22 5da4b3
3 -3 22 ab3231
4 -3 22 9a6b55
5 -3 22 9a6b55
0 -2 22 9a6b55
1 -2 22 9a6b55
4 -2 22 9a6b55
5 -2 22 9a6b55
0 -10 23 9a6b55
1 -10 23 9a6b55
2 -10 23 9a6b55
3 -10 23 9a6b55
4 -10 23 9a6b55
5 -10 23 9a6b55
0 -9 23 9a6b55
1 -9 23 9a6b55
2 -9 23 9a6b55
3 -9 23 9a6b55
4 -9 23 9a6b55
5 -9 23 9a6b55
4 -8 23 9a6b55
5 -8 23 9a6b55
4 -7 23 9a6b55
5 -7 23 9a6b55
4 -6 23 9a6b55
5 -6 23 9a6b55
4 -5 23 9a6b55
5 -5 23 9a6b55
4 -4 23 9a6b55
5 -4 23 9a6b55
0 -3 23 9a6b55
1 -3 23 9a6b55
2 -3 23 9a6b55
3 -3 23 9a6b55
4 -3 23 9a6b55
5 -3 23 9a6b55
0 -2 23 9a6b55
1 -2 23 9a6b55
2 -2 23 9a6b55
3 -2 23 9a6b55
4 -2 23 9a6b55
5 -2 23 9a6b55
0 -10 24 9a6b55
1 -10 24 9a6b55
2 -10 24 9a6b55
3 -10 24 9a6b55
4 -10 24 9a6b55
5 -10 24 9a6b55
0 -9 24 9a6b55
1 -9 24 9a6b55
2 -9 24 9a6b55
3 -9 24 9a6b55
4 -9 24 9a6b55
