# Goxel 0.8.0
# One line per voxel
# X Y Z RRGGBB
6 -9 9 663931
7 -9 9 663931
8 -9 9 663931
0 -8 9 663931
1 -8 9 663931
2 -8 9 663931
3 -8 9 663931
4 -8 9 663931
5 -8 9 663931
6 -8 9 663931
7 -8 9 663931
8 -8 9 663931
0 -7 9 663931
1 -7 9 663931
2 -7 9 663931
3 -7 9 663931
4 -7 9 663931
5 -7 9 663931
6 -7 9 663931
7 -7 9 663931
8 -7 9 663931
0 -6 9 663931
1 -6 9 663931
2 -6 9 663931
3 -6 9 663931
4 -6 9 663931
5 -6 9 663931
6 -6 9 663931
7 -6 9 663931
8 -6 9 663931
0 -5 9 663931
1 -5 9 663931
2 -5 9 663931
3 -5 9 663931
4 -5 9 663931
5 -5 9 663931
6 -5 9 663931
7 -5 9 663931
8 -5 9 663931
0 -4 9 663931
1 -4 9 663931
2 -4 9 663931
3 -4 9 663931
4 -4 9 663931
5 -4 9 663931
6 -4 9 663931
7 -4 9 663931
8 -4 9 663931
0 -3 9 663931
1 -3 9 663931
2 -3 9 663931
3 -3 9 663931
4 -3 9 663931
5 -3 9 663931
6 -3 9 663931
7 -3 9 663931
8 -3 9 663931
0 -2 9 663931
1 -2 9 663931
2 -2 9 663931
3 -2 9 663931
4 -2 9 663931
5 -2 9 663931
6 -2 9 663931
7 -2 9 663931
8 -2 9 663931
0 -1 9 663931
1 -1 9 663931
2 -1 9 663931
3 -1 9 663931
4 -1 9 663931
5 -1 9 663931
6 -1 9 663931
7 -1 9 663931
8 -1 9 663931
4 -10 10 996a54
5 -10 10 996a54
6 -10 10 663931
7 -10 10 663931
8 -10 10 663931
0 -9 10 5da5b4
1 -9 10 71af46
2 -9 10 ac3131
3 -9 10 71af46
4 -9 10 663931
5 -9 10 663931
6 -9 10 663931
7 -9 10 663931
8 -9 10 663931
0 -8 10 663931
1 -8 10 663931
2 -8 10 663931
3 -8 10 663931
4 -8 10 663931
5 -8 10 663931
6 -8 10 663931
7 -8 10 663931
8 -8 10 663931
0 -7 10 663931
1 -7 10 663931
2 -7 10 663931
3 -7 10 663931
4 -7 10 663931
5 -7 10 663931
6 -7 10 663931
7 -7 10 663931
8 -7 10 663931
0 -6 10 663931
1 -6 10 663931
2 -6 10 663931
3 -6 10 663931
4 -6 10 663931
5 -6 10 663931
6 -6 10 663931
7 -6 10 663931
8 -6 10 663931
0 -5 10 663931
1 -5 10 663931
2 -5 10 663931
3 -5 10 663931
4 -5 10 663931
5 -5 10 663931
6 -5 10 663931
7 -5 10 663931
8 -5 10 663931
0 -4 10 663931
1 -4 10 663931
2 -4 10 663931
3 -4 10 663931
4 -4 10 663931
5 -4 10 663931
6 -4 10 663931
7 -4 10 663931
8 -4 10 663931
0 -3 10 663931
1 -3 10 663931
2 -3 10 663931
3 -3 10 663931
4 -3 10 663931
5 -3 10 663931
6 -3 10 663931
7 -3 10 663931
8 -3 10 663931
0 -2 10 663931
1 -2 10 663931
2 -2 10 663931
3 -2 10 663931
4 -2 10 663931
5 -2 10 663931
6 -2 10 663931
7 -2 10 663931
8 -2 10 663931
0 -1 10 663931
1 -1 10 663931
2 -1 10 663931
3 -1 10 663931
4 -1 10 663931
5 -1 10 663931
6 -1 10 663931
7 -1 10 663931
8 -1 10 663931
3 -10 11 996a54
4 -10 11 996a54
5 -10 11 996a54
6 -10 11 663931
0 -9 11 beb842
1 -9 11 ac3131
2 -9 11 5da5b4
3 -9 11 663931
4 -9 11 663931
5 -9 11 663931
6 -9 11 663931
0 -8 11 663931
1 -8 11 663931
2 -8 11 663931
3 -8 11 663931
4 -8 11 663931
5 -8 11 663931
6 -8 11 663931
0 -7 11 663931
1 -7 11 663931
2 -7 11 663931
3 -7 11 663931
4 -7 11 663931
5 -7 11 663931
6 -7 11 663931
0 -6 11 663931
1 -6 11 663931
2 -6 11 663931
3 -6 11 663931
4 -6 11 663931
5 -6 11 663931
6 -6 11 663931
0 -5 11 663931
1 -5 11 663931
2 -5 11 663931
3 -5 11 663931
4 -5 11 663931
5 -5 11 663931
6 -5 11 663931
0 -4 11 663931
1 -4 11 663931
2 -4 11 663931
3 -4 11 663931
4 -4 11 663931
5 -4 11 663931
6 -4 11 663931
0 -3 11 663931
1 -3 11 663931
2 -3 11 663931
3 -3 11 663931
4 -3 11 663931
5 -3 11 663931
6 -3 11 663931
0 -2 11 663931
1 -2 11 663931
2 -2 11 663931
3 -2 11 663931
4 -2 11 663931
5 -2 11 663931
6 -2 11 663931
0 -1 11 663931
1 -1 11 663931
2 -1 11 663931
3 -1 11 663931
4 -1 11 663931
5 -1 11 663931
6 -1 11 663931
0 -10 12 996a54
2 -10 12 996a54
3 -10 12 996a54
4 -10 12 996a54
5 -10 12 996a54
6 -10 12 663931
0 -9 12 663931
1 -9 12 5da5b4
2 -9 12 663931
3 -9 12 663931
4 -9 12 663931
5 -9 12 663931
6 -9 12 663931
0 -8 12 663931
1 -8 12 663931
2 -8 12 663931
3 -8 12 663931
4 -8 12 663931
5 -8 12 663931
6 -8 12 663931
0 -7 12 663931
1 -7 12 663931
2 -7 12 663931
3 -7 12 663931
4 -7 12 663931
5 -7 12 663931
6 -7 12 663931
0 -6 12 663931
1 -6 12 663931
2 -6 12 663931
3 -6 12 663931
4 -6 12 663931
5 -6 12 663931
6 -6 12 663931
0 -5 12 663931
1 -5 12 663931
2 -5 12 663931
3 -5 12 663931
4 -5 12 663931
5 -5 12 663931
6 -5 12 663931
0 -4 12 663931
1 -4 12 663931
2 -4 12 663931
3 -4 12 663931
4 -4 12 663931
5 -4 12 663931
6 -4 12 663931
0 -3 12 663931
1 -3 12 663931
2 -3 12 663931
3 -3 12 663931
4 -3 12 663931
5 -3 12 663931
6 -3 12 663931
0 -2 12 663931
1 -2 12 663931
2 -2 12 663931
3 -2 12 663931
4 -2 12 663931
5 -2 12 663931
6 -2 12 663931
0 -1 12 663931
1 -1 12 663931
2 -1 12 663931
3 -1 12 663931
4 -1 12 663931
5 -1 12 663931
6 -1 12 663931
0 -10 13 9a6b55
1 -10 13 9a6b55
2 -10 13 9a6b55
3 -10 13 9a6b55
4 -10 13 996a54
5 -10 13 9a6b55
0 -9 13 663931
1 -9 13 663931
2 -9 13 663931
3 -9 13 663931
4 -9 13 663931
5 -9 13 9a6b55
0 -8 13 663931
1 -8 13 663931
2 -8 13 663931
3 -8 13 663931
4 -8 13 663931
5 -8 13 9a6b55
0 -7 13 663931
1 -7 13 663931
2 -7 13 663931
3 -7 13 663931
4 -7 13 663931
5 -7 13 9a6b55
0 -6 13 663931
1 -6 13 663931
2 -6 13 663931
3 -6 13 663931
4 -6 13 663931
5 -6 13 9a6b55
0 -5 13 663931
1 -5 13 663931
2 -5 13 663931
3 -5 13 663931
4 -5 13 663931
5 -5 13 9a6b55
0 -4 13 9a6b55
1 -4 13 9a6b55
2 -4 13 9a6b55
3 -4 13 9a6b55
4 -4 13 9a6b55
5 -4 13 9a6b55
0 -3 13 9a6b55
1 -3 13 9a6b55
2 -3 13 9a6b55
3 -3 13 9a6b55
4 -3 13 9a6b55
5 -3 13 9a6b55
0 -2 13 9a6b55
1 -2 13 9a6b55
2 -2 13 9a6b55
3 -2 13 9a6b55
4 -2 13 9a6b55
5 -2 13 996a54
0 -1 13 663931
1 -1 13 663931
2 -1 13 663931
3 -1 13 663931
4 -1 13 663931
0 -10 14 996a54
1 -10 14 996a54
2 -10 14 996a54
3 -10 14 996a54
4 -10 14 996a54
5 -10 14 9a6b55
0 -9 14 663931
1 -9 14 663931
2 -9 14 663931
3 -9 14 663931
4 -9 14 663931
5 -9 14 9a6b55
0 -8 14 663931
1 -8 14 663931
2 -8 14 663931
3 -8 14 663931
4 -8 14 663931
5 -8 14 9a6b55
0 -7 14 663931
1 -7 14 663931
2 -7 14 663931
3 -7 14 663931
4 -7 14 663931
5 -7 14 9a6b55
0 -6 14 663931
1 -6 14 663931
2 -6 14 663931
3 -6 14 663931
4 -6 14 663931
5 -6 14 9a6b55
0 -5 14 663931
1 -5 14 663931
2 -5 14 663931
3 -5 14 663931
4 -5 14 663931
5 -5 14 9a6b55
0 -4 14 9a6b55
1 -4 14 9a6b55
2 -4 14 9a6b55
3 -4 14 9a6b55
4 -4 14 9a6b55
5 -4 14 9a6b55
0 -3 14 9a6b55
1 -3 14 9a6b55
2 -3 14 9a6b55
3 -3 14 9a6b55
4 -3 14 9a6b55
5 -3 14 9a6b55
0 -2 14 663931
1 -2 14 663931
2 -2 14 663931
3 -2 14 663931
4 -2 14 663931
5 -2 14 996a54
0 -1 14 663931
1 -1 14 663931
2 -1 14 663931
3 -1 14 663931
4 -1 14 663931
0 -10 15 9a6b55
1 -10 15 9a6b55
2 -10 15 9a6b55
3 -10 15 9a6b55
4 -10 15 9a6b55
5 -10 15 9a6b55
0 -9 15 9a6b55
1 -9 15 9a6b55
2 -9 15 9a6b55
3 -9 15 9a6b55
4 -9 15 9a6b55
5 -9 15 9a6b55
0 -8 15 9a6b55
1 -8 15 9a6b55
2 -8 15 9a6b55
3 -8 15 9a6b55
4 -8 15 9a6b55
5 -8 15 9a6b55
0 -7 15 9a6b55
1 -7 15 9a6b55
2 -7 15 9a6b55
3 -7 15 9a6b55
4 -7 15 9a6b55
5 -7 15 9a6b55
0 -6 15 9a6b55
1 -6 15 9a6b55
2 -6 15 9a6b55
3 -6 15 9a6b55
4 -6 15 9a6b55
5 -6 15 9a6b55
0 -5 15 9a6b55
1 -5 15 9a6b55
2 -5 15 9a6b55
3 -5 15 9a6b55
4 -5 15 9a6b55
5 -5 15 9a6b55
0 -4 15 9a6b55
1 -4 15 9a6b55
2 -4 15 9a6b55
3 -4 15 9a6b55
4 -4 15 9a6b55
5 -4 15 9a6b55
0 -3 15 9a6b55
1 -3 15 9a6b55
2 -3 15 9a6b55
3 -3 15 9a6b55
4 -3 15 9a6b55
5 -3 15 9a6b55
0 -2 15 9a6b55
1 -2 15 9a6b55
2 -2 15 9a6b55
3 -2 15 9a6b55
4 -2 15 9a6b55
5 -2 15 9a6b55
-8 0 0 9a6b55
-7 0 0 9a6b55
-6 0 0 9a6b55
-5 0 0 9a6b55
-4 0 0 9a6b55
-3 0 0 9a6b55
-2 0 0 9a6b55
-1 0 0 9a6b55
-8 1 0 9a6b55
-7 1 0 9a6b55
-6 1 0 9a6b55
-5 1 0 9a6b55
-4 1 0 9a6b55
-3 1 0 9a6b55
-2 1 0 9a6b55
-1 1 0 9a6b55
-8 2 0 9a6b55
-7 2 0 9a6b55
-6 2 0 9a6b55
-5 2 0 9a6b55
-4 2 0 9a6b55
-3 2 0 9a6b55
-2 2 0 9a6b55
-1 2 0 9a6b55
-8 3 0 9a6b55
-7 3 0 9a6b55
-6 3 0 9a6b55
-5 3 0 9a6b55
-4 3 0 9a6b55
-3 3 0 9a6b55
-2 3 0 9a6b55
-1 3 0 9a6b55
-8 4 0 9a6b55
-7 4 0 9a6b55
-6 4 0 9a6b55
-5 4 0 9a6b55
-4 4 0 9a6b55
-3 4 0 9a6b55
-2 4 0 9a6b55
-1 4 0 9a6b55
-8 5 0 9a6b55
-7 5 0 9a6b55
-6 5 0 9a6b55
-5 5 0 9a6b55
-4 5 0 9a6b55
-3 5 0 9a6b55
-2 5 0 9a6b55
-1 5 0 9a6b55
-8 6 0 9a6b55
-7 6 0 9a6b55
-6 6 0 9a6b55
-5 6 0 9a6b55
-4 6 0 9a6b55
-3 6 0 9a6b55
-2 6 0 9a6b55
-1 6 0 9a6b55
-8 7 0 9a6b55
-7 7 0 9a6b55
-6 7 0 9a6b55
-5 7 0 9a6b55
-4 7 0 9a6b55
-3 7 0 9a6b55
-2 7 0 9a6b55
-1 7 0 9a6b55
-8 8 0 9a6b55
-7 8 0 9a6b55
-6 8 0 9a6b55
-5 8 0 9a6b55
-4 8 0 9a6b55
-3 8 0 9a6b55
-2 8 0 9a6b55
-1 8 0 9a6b55
-8 9 0 9a6b55
-7 9 0 9a6b55
-6 9 0 9a6b55
-5 9 0 9a6b55
-4 9 0 9a6b55
-3 9 0 9a6b55
-2 9 0 9a6b55
-1 9 0 9a6b55
-8 10 0 9a6b55
-7 10 0 9a6b55
-6 10 0 9a6b55
-5 10 0 9a6b55
-4 10 0 9a6b55
-3 10 0 9a6b55
-2 10 0 9a6b55
-1 10 0 9a6b55
-8 11 0 9a6b55
-7 11 0 9a6b55
-6 11 0 9a6b55
-5 11 0 9a6b55
-4 11 0 9a6b55
-3 11 0 9a6b55
-2 11 0 9a6b55
-1 11 0 9a6b55
-8 12 0 9a6b55
-7 12 0 9a6b55
-6 12 0 9a6b55
-5 12 0 9a6b55
-4 12 0 9a6b55
-3 12 0 9a6b55
-2 12 0 9a6b55
-1 12 0 9a6b55
-8 0 1 9a6b55
-7 0 1 9a6b55
-8 1 1 9a6b55
-7 1 1 9a6b55
-8 2 1 9a6b55
-7 2 1 9a6b55
-8 3 1 9a6b55
-7 3 1 9a6b55
-8 4 1 9a6b55
-7 4 1 9a6b55
-8 5 1 9a6b55
-7 5 1 9a6b55
-6 5 1 9a6b55
-5 5 1 9a6b55
-4 5 1 9a6b55
-3 5 1 9a6b55
-2 5 1 9a6b55
-1 5 1 9a6b55
-8 6 1 9a6b55
-7 6 1 9a6b55
-6 6 1 9a6b55
-5 6 1 9a6b55
-4 6 1 9a6b55
-3 6 1 9a6b55
-2 6 1 9a6b55
-1 6 1 9a6b55
-8 7 1 9a6b55
-7 7 1 9a6b55
-6 7 1 9a6b55
-5 7 1 9a6b55
-4 7 1 9a6b55
-3 7 1 9a6b55
-2 7 1 9a6b55
-1 7 1 9a6b55
-8 8 1 9a6b55
-7 8 1 9a6b55
-6 8 1 9a6b55
-5 8 1 9a6b55
-4 8 1 9a6b55
-3 8 1 9a6b55
-2 8 1 9a6b55
-1 8 1 9a6b55
-8 9 1 9a6b55
-7 9 1 9a6b55
-6 9 1 9a6b55
-5 9 1 9a6b55
-4 9 1 9a6b55
-3 9 1 9a6b55
-2 9 1 9a6b55
-1 9 1 9a6b55
-8 10 1 9a6b55
-7 10 1 9a6b55
-6 10 1 9a6b55
-5 10 1 9a6b55
-4 10 1 9a6b55
-3 10 1 9a6b55
-2 10 1 9a6b55
-1 10 1 9a6b55
-8 11 1 9a6b55
-7 11 1 9a6b55
-6 11 1 9a6b55
-5 11 1 9a6b55
-4 11 1 9a6b55
-3 11 1 9a6b55
-2 11 1 9a6b55
-1 11 1 9a6b55
-8 12 1 9a6b55
-7 12 1 9a6b55
-6 12 1 9a6b55
-5 12 1 9a6b55
-4 12 1 9a6b55
-3 12 1 9a6b55
-2 12 1 9a6b55
-1 12 1 9a6b55
-8 0 2 9a6b55
-7 0 2 9a6b55
-8 1 2 9a6b55
-7 1 2 9a6b55
-8 2 2 9a6b55
-7 2 2 9a6b55
-8 3 2 9a6b55
-7 3 2 9a6b55
-8 4 2 9a6b55
-7 4 2 9a6b55
-6 4 2 ffffff
-5 4 2 ffffff
-4 4 2 ffffff
-3 4 2 ffffff
-8 5 2 9a6b55
-7 5 2 9a6b55
-6 5 2 9a6b55
-5 5 2 9a6b55
-4 5 2 9a6b55
-3 5 2 9a6b55
-2 5 2 9a6b55
-1 5 2 9a6b55
-8 6 2 9a6b55
-7 6 2 9a6b55
-6 6 2 9a6b55
-5 6 2 9a6b55
-4 6 2 9a6b55
-3 6 2 9a6b55
-2 6 2 9a6b55
-1 6 2 9a6b55
-8 7 2 9a6b55
-7 7 2 9a6b55
-6 7 2 9a6b55
-5 7 2 9a6b55
-4 7 2 9a6b55
-3 7 2 9a6b55
-2 7 2 9a6b55
-1 7 2 9a6b55
-8 8 2 9a6b55
-7 8 2 9a6b55
-6 8 2 9a6b55
-5 8 2 9a6b55
-4 8 2 9a6b55
-3 8 2 9a6b55
-2 8 2 9a6b55
-1 8 2 9a6b55
-8 9 2 9a6b55
-7 9 2 9a6b55
-6 9 2 9a6b55
-5 9 2 9a6b55
-4 9 2 9a6b55
-3 9 2 9a6b55
-2 9 2 9a6b55
-1 9 2 9a6b55
-8 10 2 9a6b55
-7 10 2 9a6b55
-6 10 2 9a6b55
-5 10 2 9a6b55
-4 10 2 9a6b55
-3 10 2 9a6b55
-2 10 2 9a6b55
-1 10 2 9a6b55
-8 11 2 9a6b55
-7 11 2 9a6b55
-6 11 2 9a6b55
-5 11 2 9a6b55
-4 11 2 9a6b55
-3 11 2 9a6b55
-2 11 2 9a6b55
-1 11 2 9a6b55
-8 12 2 9a6b55
-7 12 2 9a6b55
-6 12 2 9a6b55
-5 12 2 9a6b55
-4 12 2 9a6b55
-3 12 2 9a6b55
-2 12 2 9a6b55
-1 12 2 9a6b55
-8 0 3 9a6b55
-7 0 3 9a6b55
-8 1 3 9a6b55
-7 1 3 9a6b55
-8 2 3 9a6b55
-7 2 3 9a6b55
-8 3 3 9a6b55
-7 3 3 9a6b55
-8 4 3 9a6b55
-7 4 3 9a6b55
-6 4 3 ffffff
-5 4 3 ffffff
-4 4 3 ffffff
-3 4 3 ffffff
-2 4 3 ffffff
-1 4 3 ffffff
-8 5 3 9a6b55
-7 5 3 9a6b55
-6 5 3 9a6b55
-5 5 3 9a6b55
-4 5 3 9a6b55
-3 5 3 9a6b55
-2 5 3 9a6b55
-1 5 3 9a6b55
-8 6 3 9a6b55
-7 6 3 9a6b55
-6 6 3 9a6b55
-5 6 3 9a6b55
-4 6 3 9a6b55
-3 6 3 9a6b55
-2 6 3 9a6b55
-1 6 3 9a6b55
-8 7 3 9a6b55
-7 7 3 9a6b55
-6 7 3 9a6b55
-5 7 3 9a6b55
-4 7 3 9a6b55
-3 7 3 9a6b55
-2 7 3 9a6b55
-1 7 3 9a6b55
-8 8 3 9a6b55
-7 8 3 9a6b55
-6 8 3 9a6b55
-5 8 3 9a6b55
-4 8 3 9a6b55
-3 8 3 9a6b55
-2 8 3 9a6b55
-1 8 3 9a6b55
-8 9 3 9a6b55
-7 9 3 9a6b55
-6 9 3 9a6b55
-5 9 3 9a6b55
-4 9 3 9a6b55
-3 9 3 9a6b55
-2 9 3 9a6b55
-1 9 3 9a6b55
-8 10 3 9a6b55
-7 10 3 9a6b55
-6 10 3 9a6b55
-5 10 3 9a6b55
-4 10 3 9a6b55
-3 10 3 9a6b55
-2 10 3 9a6b55
-1 10 3 9a6b55
-8 11 3 9a6b55
-7 11 3 9a6b55
-6 11 3 9a6b55
-5 11 3 9a6b55
-4 11 3 9a6b55
-3 11 3 9a6b55
-2 11 3 9a6b55
-1 11 3 9a6b55
-8 12 3 9a6b55
-7 12 3 9a6b55
-6 12 3 9a6b55
-5 12 3 9a6b55
-4 12 3 9a6b55
-3 12 3 9a6b55
-2 12 3 9a6b55
-1 12 3 9a6b55
-8 0 4 9a6b55
-7 0 4 9a6b55
-8 1 4 9a6b55
-7 1 4 9a6b55
-8 2 4 9a6b55
-7 2 4 9a6b55
-8 3 4 9a6b55
-7 3 4 9a6b55
-8 4 4 9a6b55
-7 4 4 9a6b55
-6 4 4 cbdbfc
-5 4 4 cbdbfc
-4 4 4 cbdbfc
-3 4 4 cbdbfc
-2 4 4 cbdbfc
-1 4 4 cbdbfc
-8 5 4 9a6b55
-7 5 4 9a6b55
-6 5 4 9a6b55
-5 5 4 9a6b55
-4 5 4 9a6b55
-3 5 4 9a6b55
-2 5 4 9a6b55
-1 5 4 9a6b55
-8 6 4 9a6b55
-7 6 4 9a6b55
-6 6 4 9a6b55
-5 6 4 9a6b55
-4 6 4 9a6b55
-3 6 4 9a6b55
-2 6 4 9a6b55
-1 6 4 9a6b55
-8 7 4 9a6b55
-7 7 4 9a6b55
-6 7 4 9a6b55
-5 7 4 9a6b55
-4 7 4 9a6b55
-3 7 4 9a6b55
-2 7 4 9a6b55
-1 7 4 9a6b55
-8 8 4 9a6b55
-7 8 4 9a6b55
-6 8 4 9a6b55
-5 8 4 9a6b55
-4 8 4 9a6b55
-3 8 4 9a6b55
-2 8 4 9a6b55
-1 8 4 9a6b55
-8 9 4 9a6b55
-7 9 4 9a6b55
-6 9 4 9a6b55
-5 9 4 9a6b55
-4 9 4 9a6b55
-3 9 4 9a6b55
-2 9 4 9a6b55
-1 9 4 9a6b55
-8 10 4 9a6b55
-7 10 4 9a6b55
-6 10 4 9a6b55
-5 10 4 9a6b55
-4 10 4 9a6b55
-3 10 4 9a6b55
-2 10 4 9a6b55
-1 10 4 9a6b55
-8 11 4 9a6b55
-7 11 4 9a6b55
-6 11 4 9a6b55
-5 11 4 9a6b55
-4 11 4 9a6b55
-3 11 4 9a6b55
-2 11 4 9a6b55
-1 11 4 9a6b55
-8 12 4 9a6b55
-7 12 4 9a6b55
-6 12 4 9a6b55
-5 12 4 9a6b55
-4 12 4 9a6b55
-3 12 4 9a6b55
-2 12 4 9a6b55
-1 12 4 9a6b55
-8 0 5 9a6b55
-7 0 5 9a6b55
-8 1 5 9a6b55
-7 1 5 9a6b55
-8 2 5 9a6b55
-7 2 5 9a6b55
-8 3 5 9a6b55
-7 3 5 9a6b55
-8 4 5 9a6b55
-7 4 5 9a6b55
-6 4 5 cbdbfc
-5 4 5 cbdbfc
-4 4 5 cbdbfc
-3 4 5 cbdbfc
-2 4 5 cbdbfc
-1 4 5 663931
-8 5 5 9a6b55
-7 5 5 9a6b55
-6 5 5 9a6b55
-5 5 5 9a6b55
-4 5 5 9a6b55
-3 5 5 9a6b55
-2 5 5 9a6b55
-1 5 5 9a6b55
-8 6 5 9a6b55
-7 6 5 9a6b55
-6 6 5 9a6b55
-5 6 5 9a6b55
-4 6 5 9a6b55
-3 6 5 9a6b55
-2 6 5 9a6b55
-1 6 5 9a6b55
-8 7 5 9a6b55
-7 7 5 9a6b55
-6 7 5 9a6b55
-5 7 5 9a6b55
-4 7 5 9a6b55
-3 7 5 9a6b55
-2 7 5 9a6b55
-1 7 5 9a6b55
-8 8 5 9a6b55
-7 8 5 9a6b55
-6 8 5 9a6b55
-5 8 5 9a6b55
-4 8 5 9a6b55
-3 8 5 9a6b55
-2 8 5 9a6b55
-1 8 5 9a6b55
-8 9 5 9a6b55
-7 9 5 9a6b55
-6 9 5 9a6b55
-5 9 5 9a6b55
-4 9 5 9a6b55
-3 9 5 9a6b55
-2 9 5 9a6b55
-1 9 5 9a6b55
-8 10 5 9a6b55
-7 10 5 9a6b55
-6 10 5 9a6b55
-5 10 5 9a6b55
-4 10 5 9a6b55
-3 10 5 9a6b55
-2 10 5 9a6b55
-1 10 5 9a6b55
-8 11 5 9a6b55
-7 11 5 9a6b55
-6 11 5 9a6b55
-5 11 5 9a6b55
-4 11 5 9a6b55
-3 11 5 9a6b55
-2 11 5 9a6b55
-1 11 5 9a6b55
-8 12 5 9a6b55
-7 12 5 9a6b55
-6 12 5 9a6b55
-5 12 5 9a6b55
-4 12 5 9a6b55
-3 12 5 9a6b55
-2 12 5 9a6b55
-1 12 5 9a6b55
-8 0 6 9a6b55
-7 0 6 9a6b55
-8 1 6 9a6b55
-7 1 6 9a6b55
-8 2 6 9a6b55
-7 2 6 9a6b55
-8 3 6 9a6b55
-7 3 6 9a6b55
-8 4 6 9a6b55
-7 4 6 9a6b55
-6 4 6 ffffff
-5 4 6 ffffff
-4 4 6 ffffff
-3 4 6 ffffff
-2 4 6 ffffff
-1 4 6 ffffff
-8 5 6 9a6b55
-7 5 6 9a6b55
-6 5 6 9a6b55
-5 5 6 996a54
-4 5 6 9a6b55
-3 5 6 9a6b55
-2 5 6 9a6b55
-1 5 6 9a6b55
-8 6 6 9a6b55
-7 6 6 9a6b55
-6 6 6 9a6b55
-5 6 6 9a6b55
-4 6 6 9a6b55
-3 6 6 9a6b55
-2 6 6 9a6b55
-1 6 6 9a6b55
-8 7 6 9a6b55
-7 7 6 9a6b55
-6 7 6 9a6b55
-5 7 6 9a6b55
-4 7 6 9a6b55
-3 7 6 9a6b55
-2 7 6 9a6b55
-1 7 6 9a6b55
-8 8 6 9a6b55
-7 8 6 9a6b55
-6 8 6 9a6b55
-5 8 6 9a6b55
-4 8 6 9a6b55
-3 8 6 9a6b55
-2 8 6 9a6b55
-1 8 6 9a6b55
-8 9 6 9a6b55
-7 9 6 9a6b55
-6 9 6 9a6b55
-5 9 6 9a6b55
-4 9 6 9a6b55
-3 9 6 9a6b55
-2 9 6 9a6b55
-1 9 6 9a6b55
-8 10 6 9a6b55
-7 10 6 9a6b55
-6 10 6 9a6b55
-5 10 6 9a6b55
-4 10 6 9a6b55
-3 10 6 9a6b55
-2 10 6 9a6b55
-1 10 6 9a6b55
-8 11 6 9a6b55
-7 11 6 9a6b55
-6 11 6 9a6b55
-5 11 6 9a6b55
-4 11 6 9a6b55
-3 11 6 9a6b55
-2 11 6 9a6b55
-1 11 6 9a6b55
-8 12 6 9a6b55
-7 12 6 9a6b55
-6 12 6 9a6b55
-5 12 6 9a6b55
-4 12 6 9a6b55
-3 12 6 9a6b55
-2 12 6 9a6b55
-1 12 6 9a6b55
-8 0 7 9a6b55
-7 0 7 9a6b55
-8 1 7 9a6b55
-7 1 7 9a6b55
-8 2 7 9a6b55
-7 2 7 9a6b55
-8 3 7 9a6b55
-7 3 7 9a6b55
-8 4 7 9a6b55
-7 4 7 9a6b55
-8 5 7 9a6b55
-7 5 7 9a6b55
-6 5 7 9a6b55
-5 5 7 9a6b55
-4 5 7 9a6b55
-3 5 7 9a6b55
-2 5 7 9a6b55
-1 5 7 9a6b55
-8 6 7 9a6b55
-7 6 7 9a6b55
-6 6 7 9a6b55
-5 6 7 9a6b55
-4 6 7 9a6b55
-3 6 7 9a6b55
-2 6 7 9a6b55
-1 6 7 9a6b55
-8 7 7 9a6b55
-7 7 7 9a6b55
-6 7 7 9a6b55
-5 7 7 9a6b55
-4 7 7 9a6b55
-3 7 7 9a6b55
-2 7 7 9a6b55
-1 7 7 9a6b55
-8 8 7 9a6b55
-7 8 7 9a6b55
-6 8 7 9a6b55
-5 8 7 9a6b55
-4 8 7 9a6b55
-3 8 7 9a6b55
-2 8 7 9a6b55
-1 8 7 9a6b55
-8 9 7 9a6b55
-7 9 7 9a6b55
-6 9 7 9a6b55
-5 9 7 9a6b55
-4 9 7 9a6b55
-3 9 7 9a6b55
-2 9 7 9a6b55
-1 9 7 9a6b55
-8 10 7 9a6b55
-7 10 7 9a6b55
-6 10 7 9a6b55
-5 10 7 9a6b55
-4 10 7 9a6b55
-3 10 7 9a6b55
-2 10 7 9a6b55
-1 10 7 9a6b55
-8 11 7 9a6b55
-7 11 7 9a6b55
-6 11 7 9a6b55
-5 11 7 9a6b55
-4 11 7 9a6b55
-3 11 7 9a6b55
-2 11 7 9a6b55
-1 11 7 9a6b55
-8 12 7 9a6b55
-7 12 7 9a6b55
-6 12 7 9a6b55
-5 12 7 9a6b55
-4 12 7 9a6b55
-3 12 7 9a6b55
-2 12 7 9a6b55
-1 12 7 9a6b55
-9 0 8 663931
-8 0 8 663931
-7 0 8 663931
-6 0 8 663931
-5 0 8 663931
-4 0 8 663931
-3 0 8 663931
-2 0 8 663931
-1 0 8 663931
-9 1 8 663931
-8 1 8 663931
-7 1 8 663931
-6 1 8 663931
-5 1 8 663931
-4 1 8 663931
-3 1 8 663931
-2 1 8 663931
-1 1 8 663931
-9 2 8 663931
-8 2 8 663931
-7 2 8 663931
-6 2 8 663931
-5 2 8 663931
-4 2 8 663931
-3 2 8 663931
-2 2 8 663931
-1 2 8 663931
-9 3 8 663931
-8 3 8 663931
-7 3 8 663931
-6 3 8 663931
-5 3 8 663931
-4 3 8 663931
-3 3 8 663931
-2 3 8 663931
-1 3 8 663931
-9 4 8 663931
-8 4 8 663931
-7 4 8 663931
-6 4 8 663931
-5 4 8 663931
-4 4 8 663931
-3 4 8 663931
-2 4 8 663931
-1 4 8 663931
-9 5 8 663931
-8 5 8 663931
-7 5 8 663931
-6 5 8 663931
-5 5 8 663931
